Datetime,String,String,String,String,Datetime,Datetime
29Dec2019,Y4 000770 ,MEX,LAP,N535VL,29Dec2019 18:48,29Dec2019 21:15
29Dec2019,Y4 000771 ,LAP,MEX,N535VL,29Dec2019 21:50,30Dec2019 00:09
29Dec2019,Y4 000772 ,MEX,TGZ,N508VL,29Dec2019 13:48,29Dec2019 15:33
29Dec2019,Y4 000773 ,TGZ,MEX,N508VL,29Dec2019 16:12,29Dec2019 18:07
29Dec2019,Y4 000776 ,MEX,CZM,XAVRD,29Dec2019 18:27,29Dec2019 20:33
29Dec2019,Y4 000777 ,CZM,MEX,XAVRD,29Dec2019 21:08,29Dec2019 23:50
29Dec2019,Y4 000778 ,MEX,HUX,N524VL,29Dec2019 17:59,29Dec2019 19:23
29Dec2019,Y4 000779 ,HUX,MEX,N524VL,29Dec2019 19:53,29Dec2019 21:33
29Dec2019,Y4 000780 ,MEX,SJD,XAVRC,29Dec2019 23:46,30Dec2019 02:07
29Dec2019,Y4 000781 ,SJD,MEX,N542VL,29Dec2019 02:42,29Dec2019 04:59
29Dec2019,Y4 000783 ,SJD,MEX,XAVRC,29Dec2019 20:44,29Dec2019 23:01
29Dec2019,Y4 000784 ,MEX,PVR,N542VL,29Dec2019 18:17,29Dec2019 19:56
29Dec2019,Y4 000785 ,PVR,MEX,N542VL,29Dec2019 20:31,29Dec2019 22:16
29Dec2019,Y4 000786 ,MEX,PVR,XAVLY,29Dec2019 00:30,29Dec2019 02:09
29Dec2019,Y4 000787 ,PVR,MEX,XAVLY,29Dec2019 02:44,29Dec2019 04:29
29Dec2019,Y4 000788 ,MEX,MID,N535VL,29Dec2019 00:54,29Dec2019 02:49
29Dec2019,Y4 000789 ,MID,MEX,N535VL,29Dec2019 03:24,29Dec2019 05:35
29Dec2019,Y4 000790 ,MEX,CUL,XAVLL,29Dec2019 00:54,29Dec2019 03:06
29Dec2019,Y4 000791 ,CUL,MEX,XAVLL,29Dec2019 03:41,29Dec2019 05:43
29Dec2019,Y4 000792 ,MEX,CUL,N537VL,29Dec2019 11:20,29Dec2019 13:32
29Dec2019,Y4 000793 ,CUL,MEX,XAVLV,29Dec2019 14:07,29Dec2019 16:09
29Dec2019,Y4 000794 ,MEX,TGZ,N524VL,29Dec2019 00:21,29Dec2019 02:06
29Dec2019,Y4 000795 ,TGZ,MEX,N524VL,29Dec2019 02:36,29Dec2019 04:31
29Dec2019,Y4 000796 ,MEX,TAP,XAVLV,29Dec2019 16:54,29Dec2019 18:48
29Dec2019,Y4 000797 ,TAP,MEX,XAVLV,29Dec2019 19:23,29Dec2019 21:25
29Dec2019,Y4 000798 ,MEX,MZT,N508VL,29Dec2019 19:21,29Dec2019 21:09
29Dec2019,Y4 000799 ,MZT,MEX,N508VL,29Dec2019 21:47,29Dec2019 23:36
29Dec2019,Y4 000800 ,TIJ,UPN,N523VL,29Dec2019 16:35,29Dec2019 19:34
29Dec2019,Y4 000801 ,UPN,TIJ,N523VL,29Dec2019 20:04,29Dec2019 23:22
29Dec2019,Y4 000810 ,TIJ,MEX,N511VL,29Dec2019 07:02,29Dec2019 10:36
29Dec2019,Y4 000812 ,TIJ,MEX,XAVLX,29Dec2019 19:34,29Dec2019 23:08
29Dec2019,Y4 000813 ,MEX,TIJ,N521VL,29Dec2019 21:14,30Dec2019 01:08
29Dec2019,Y4 000814 ,TIJ,MEX,N508VL,29Dec2019 07:42,29Dec2019 11:16
29Dec2019,Y4 000815 ,MEX,TIJ,N521VL,29Dec2019 12:41,29Dec2019 16:35
29Dec2019,Y4 000816 ,TIJ,MEX,N521VL,29Dec2019 17:05,29Dec2019 20:39
29Dec2019,Y4 000817 ,MEX,TIJ,XAVLX,29Dec2019 15:06,29Dec2019 19:00
29Dec2019,Y4 000818 ,TIJ,MEX,N519VL,29Dec2019 01:38,29Dec2019 05:12
29Dec2019,Y4 000819 ,MEX,TIJ,XAVRE,29Dec2019 02:38,29Dec2019 06:32
29Dec2019,Y4 000819A,CUL,TIJ,XAVRE,29Dec2019 02:38,29Dec2019 06:32
29Dec2019,Y4 000821 ,MEX,TIJ,XAVRA,29Dec2019 03:16,29Dec2019 07:10
29Dec2019,Y4 000822 ,TIJ,MEX,XAVLX,29Dec2019 04:30,29Dec2019 08:04
29Dec2019,Y4 000823 ,MEX,TIJ,N508VL,29Dec2019 00:06,29Dec2019 04:00
29Dec2019,Y4 000824 ,MEX,CTM,N525VL,29Dec2019 21:04,29Dec2019 23:05
29Dec2019,Y4 000825 ,CTM,MEX,N525VL,29Dec2019 23:35,30Dec2019 02:02
29Dec2019,Y4 000830 ,TIJ,ZCL,N514VL,29Dec2019 09:57,29Dec2019 12:37
29Dec2019,Y4 000831 ,ZCL,TIJ,N514VL,29Dec2019 13:07,29Dec2019 16:05
29Dec2019,Y4 000832 ,TIJ,ZCL,XAVOI,29Dec2019 21:58,30Dec2019 00:38
29Dec2019,Y4 000833 ,ZCL,TIJ,XAVOI,29Dec2019 14:17,29Dec2019 17:15
29Dec2019,Y4 000836 ,TIJ,ZCL,XAVOI,29Dec2019 00:25,29Dec2019 03:05
29Dec2019,Y4 000842 ,TIJ,CLQ,N514VL,29Dec2019 16:40,29Dec2019 19:40
29Dec2019,Y4 000843 ,CLQ,TIJ,N514VL,29Dec2019 20:12,29Dec2019 23:20
29Dec2019,Y4 000844 ,TIJ,TPQ,N513VL,29Dec2019 13:12,29Dec2019 15:50
29Dec2019,Y4 000845 ,TPQ,TIJ,N513VL,29Dec2019 16:20,29Dec2019 19:07
29Dec2019,Y4 000854 ,MEX,MIA,XAVLY,29Dec2019 14:11,29Dec2019 17:20
29Dec2019,Y4 000855 ,MIA,MEX,XAVLY,29Dec2019 19:00,29Dec2019 22:58
29Dec2019,Y4 000892 ,GDL,DFW,XAVLP,29Dec2019 18:17,29Dec2019 20:50
29Dec2019,Y4 000893 ,DFW,GDL,XAVLP,29Dec2019 22:30,30Dec2019 01:14
29Dec2019,Y4 000896 ,GDL,SEA,N527VL,29Dec2019 23:12,30Dec2019 04:45
29Dec2019,Y4 000899 ,LAX,BJX,XAVOM,29Dec2019 17:52,29Dec2019 21:05
29Dec2019,Y4 000900 ,BJX,LAX,XAVOM,29Dec2019 22:05,30Dec2019 01:53
29Dec2019,Y4 000901 ,LAX,MEX,N506VL,29Dec2019 08:08,29Dec2019 12:05
29Dec2019,Y4 000902 ,GDL,OAK,N515VL,29Dec2019 01:41,29Dec2019 06:00
29Dec2019,Y4 000903 ,OAK,GDL,N515VL,29Dec2019 07:20,29Dec2019 11:10
29Dec2019,Y4 000904 ,MEX,OAK,N529VL,29Dec2019 23:58,30Dec2019 04:55
29Dec2019,Y4 000906 ,GDL,OAK,XAVLN,29Dec2019 00:36,29Dec2019 04:55
29Dec2019,Y4 000907 ,OAK,GDL,XAVLN,29Dec2019 06:10,29Dec2019 10:00
29Dec2019,Y4 000912 ,GDL,LAX,XAVOM,29Dec2019 12:30,29Dec2019 16:12
29Dec2019,Y4 000913 ,LAX,GDL,N505VL,29Dec2019 09:25,29Dec2019 12:38
29Dec2019,Y4 000914 ,GDL,LAX,N505VL,29Dec2019 04:03,29Dec2019 07:45
29Dec2019,Y4 000915 ,LAX,GDL,XAVLP,29Dec2019 03:33,29Dec2019 06:46
29Dec2019,Y4 000916 ,GDL,LAX,XAVLJ,29Dec2019 18:38,29Dec2019 22:20
29Dec2019,Y4 000919 ,LAX,GDL,N505VL,29Dec2019 00:00,29Dec2019 03:13
29Dec2019,Y4 000920 ,MLM,LAX,N506VL,29Dec2019 01:49,29Dec2019 05:45
29Dec2019,Y4 000921 ,LAX,MLM,XAVLB,29Dec2019 07:50,29Dec2019 11:10
29Dec2019,Y4 000922 ,ZCL,LAX,XAVOI,29Dec2019 04:04,29Dec2019 07:34
29Dec2019,Y4 000923 ,LAX,ZCL,XAVOI,29Dec2019 10:25,29Dec2019 13:24
29Dec2019,Y4 000926 ,MEX,LAX,XAVLB,29Dec2019 02:16,29Dec2019 06:38
29Dec2019,Y4 000927 ,LAX,MLM,N515VL,29Dec2019 21:39,30Dec2019 00:59
29Dec2019,Y4 000930 ,GDL,SJC,N528VL,29Dec2019 14:04,29Dec2019 18:15
29Dec2019,Y4 000931 ,SJC,GDL,N528VL,29Dec2019 19:45,29Dec2019 23:26
29Dec2019,Y4 000935 ,ORD,MEX,N518VL,29Dec2019 02:48,29Dec2019 07:36
29Dec2019,Y4 000936 ,GDL,ONT,N538VL,29Dec2019 03:35,29Dec2019 07:00
29Dec2019,Y4 000937 ,ONT,GDL,N538VL,29Dec2019 08:40,29Dec2019 11:42
29Dec2019,Y4 000940 ,GDL,MDW,XAVOK,29Dec2019 13:15,29Dec2019 17:20
29Dec2019,Y4 000941 ,MDW,GDL,XAVOE,29Dec2019 23:37,30Dec2019 04:16
29Dec2019,Y4 000946 ,MLM,MDW,XAVOE,29Dec2019 18:23,29Dec2019 22:18
29Dec2019,Y4 000947 ,MDW,MLM,XAVOE,29Dec2019 13:00,29Dec2019 17:28
29Dec2019,Y4 000948 ,ZCL,MDW,XAVOK,29Dec2019 23:43,30Dec2019 03:23
29Dec2019,Y4 000949 ,MDW,ZCL,XAVOK,29Dec2019 18:35,29Dec2019 22:53
29Dec2019,Y4 000950 ,GDL,FAT,XAVLO,29Dec2019 02:59,29Dec2019 06:55
29Dec2019,Y4 000951 ,FAT,GDL,XAVLO,29Dec2019 08:35,29Dec2019 12:05
29Dec2019,Y4 000956 ,GDL,PDX,XAVLN,29Dec2019 15:28,29Dec2019 20:42
29Dec2019,Y4 000957 ,PDX,GDL,XAVLN,29Dec2019 22:05,30Dec2019 02:48
29Dec2019,Y4 000958 ,GDL,SAT,XAVLO,29Dec2019 15:17,29Dec2019 17:16
29Dec2019,Y4 000959 ,SAT,GDL,XAVLO,29Dec2019 18:40,29Dec2019 20:44
29Dec2019,Y4 000960 ,GDL,LAS,N510VL,29Dec2019 18:37,29Dec2019 22:11
29Dec2019,Y4 000961 ,LAS,GDL,N510VL,29Dec2019 23:26,30Dec2019 02:45
29Dec2019,Y4 000962 ,MEX,ORD,XAVLF,29Dec2019 08:24,29Dec2019 12:41
29Dec2019,Y4 000964 ,MEX,SAT,XAVLE,29Dec2019 17:22,29Dec2019 19:36
29Dec2019,Y4 000965 ,SAT,MEX,XAVLE,29Dec2019 20:54,29Dec2019 23:07
29Dec2019,Y4 000966 ,MEX,LAS,N519VL,29Dec2019 16:03,29Dec2019 20:13
29Dec2019,Y4 000967 ,LAS,MEX,N519VL,29Dec2019 21:28,30Dec2019 01:19
29Dec2019,Y4 000970 ,GDL,SMF,XAVOY,29Dec2019 02:23,29Dec2019 06:44
29Dec2019,Y4 000971 ,SMF,GDL,XAVOY,29Dec2019 07:59,29Dec2019 11:48
29Dec2019,Y4 000972 ,GDL,ORD,N528VL,29Dec2019 00:53,29Dec2019 05:04
29Dec2019,Y4 000973 ,ORD,GDL,N528VL,29Dec2019 06:44,29Dec2019 11:30
29Dec2019,Y4 000975 ,PHX,GDL,XAVLM,29Dec2019 00:24,29Dec2019 03:03
29Dec2019,Y4 000978 ,GDL,CLT,XAVLQ,29Dec2019 18:05,29Dec2019 22:09
29Dec2019,Y4 000979 ,CLT,GDL,XAVLQ,29Dec2019 23:39,30Dec2019 04:27
29Dec2019,Y4 000982 ,MEX,DEN,N529VL,29Dec2019 13:17,29Dec2019 17:15
29Dec2019,Y4 000983 ,DEN,MEX,N529VL,29Dec2019 18:55,29Dec2019 22:46
29Dec2019,Y4 000988 ,GDL,LAX,N515VL,29Dec2019 16:17,29Dec2019 19:59
29Dec2019,Y4 000990 ,MLM,OAK,XAVLB,29Dec2019 16:35,29Dec2019 21:15
29Dec2019,Y4 000991 ,OAK,MLM,XAVLB,29Dec2019 22:30,30Dec2019 02:30
29Dec2019,Y4 000992 ,BJX,OAK,N506VL,29Dec2019 15:42,29Dec2019 20:15
29Dec2019,Y4 000993 ,OAK,BJX,N506VL,29Dec2019 21:30,30Dec2019 01:38
29Dec2019,Y4 000995 ,LAX,MEX,XAVLU,29Dec2019 01:10,29Dec2019 05:07
29Dec2019,Y4 000996 ,GDL,MIA,N538VL,29Dec2019 12:49,29Dec2019 16:30
29Dec2019,Y4 000997 ,MIA,GDL,N538VL,29Dec2019 18:00,29Dec2019 22:16
29Dec2019,Y4 005406 ,TIJ,CEN,N536VL,29Dec2019 15:40,29Dec2019 17:14
29Dec2019,Y4 005407 ,CEN,TIJ,N536VL,29Dec2019 17:54,29Dec2019 19:40
29Dec2019,Y4 005408 ,TIJ,BJX,XAVLD,29Dec2019 11:15,29Dec2019 14:10
29Dec2019,Y4 005550 ,TIJ,PVR,N536VL,29Dec2019 20:20,29Dec2019 23:00
29Dec2019,Y4 005551 ,PVR,TIJ,N536VL,29Dec2019 23:35,30Dec2019 02:30
29Dec2019,Y4 005734 ,MEX,GDL,N525VL,29Dec2019 03:01,29Dec2019 04:29
29Dec2019,Y4 005803 ,UPN,TIJ,N526VL,29Dec2019 02:16,29Dec2019 05:34
29Dec2019,Y4 005885 ,MDW,MLM,XAVOZ,29Dec2019 18:08,29Dec2019 22:36
29Dec2019,Y4 005886 ,BJX,MDW,XAVOZ,29Dec2019 13:00,29Dec2019 16:53
29Dec2019,Y4 005887 ,MDW,BJX,XAVRK,29Dec2019 01:17,29Dec2019 05:52
29Dec2019,Y4 005890 ,GDL,IAH,XAVLR,29Dec2019 12:40,29Dec2019 14:58
29Dec2019,Y4 005891 ,IAH,GDL,XAVLR,29Dec2019 16:21,29Dec2019 18:55
29Dec2019,Y4 005897 ,SEA,GDL,N510VL,29Dec2019 07:11,29Dec2019 12:07
29Dec2019,Y4 005902 ,GDL,OAK,XAVLR,29Dec2019 19:45,30Dec2019 00:04
29Dec2019,Y4 005936 ,GDL,ONT,XAVOM,29Dec2019 02:05,29Dec2019 05:30
29Dec2019,Y4 005937 ,ONT,GDL,XAVOM,29Dec2019 07:10,29Dec2019 10:12
29Dec2019,Y4 005942 ,BJX,MDW,XAVLD,29Dec2019 15:00,29Dec2019 18:53
29Dec2019,Y4 005943 ,MDW,BJX,XAVLD,29Dec2019 20:08,30Dec2019 00:43
29Dec2019,Y4 005968 ,GDL,SJC,N522VL,29Dec2019 15:04,29Dec2019 19:15
29Dec2019,Y4 005969 ,SJC,GDL,N522VL,29Dec2019 20:45,30Dec2019 00:26
29Dec2019,Y4 005986 ,GDL,DEN,XAVRJ,29Dec2019 15:03,29Dec2019 18:45
29Dec2019,Y4 005987 ,DEN,GDL,XAVRJ,29Dec2019 20:25,30Dec2019 00:05
30Dec2019,Q6 004054 ,SJO,CUN,N504VL,30Dec2019 13:35,30Dec2019 16:04
30Dec2019,Q6 004055 ,CUN,SJO,N504VL,30Dec2019 16:54,30Dec2019 19:09
30Dec2019,Q6 004068 ,GUA,MEX,N504VL,30Dec2019 22:25,31Dec2019 00:49
30Dec2019,Q6 004068 ,SJO,GUA,N504VL,30Dec2019 19:54,30Dec2019 21:40
30Dec2019,Q6 004069 ,GUA,SJO,N504VL,30Dec2019 04:27,30Dec2019 06:03
30Dec2019,Q6 004069 ,MEX,GUA,N504VL,30Dec2019 01:39,30Dec2019 03:42
30Dec2019,Q6 004082 ,SAL,IAD,N503VL,30Dec2019 22:31,31Dec2019 02:58
30Dec2019,Q6 004084 ,SAL,JFK,N501VL,30Dec2019 00:31,30Dec2019 05:19
30Dec2019,Q6 004085 ,JFK,SAL,N501VL,30Dec2019 09:21,30Dec2019 14:35
30Dec2019,Q6 004092 ,SAL,GUA,N501VL,30Dec2019 22:51,30Dec2019 23:40
30Dec2019,Q6 004092 ,SJO,SAL,N501VL,30Dec2019 20:00,30Dec2019 21:31
30Dec2019,Q6 004093 ,GUA,SAL,N503VL,30Dec2019 14:04,30Dec2019 15:00
30Dec2019,Q6 004093 ,LAX,GUA,N503VL,30Dec2019 08:24,30Dec2019 13:24
30Dec2019,Q6 004093 ,SAL,SJO,N501VL,30Dec2019 15:45,30Dec2019 17:05
30Dec2019,Y4 000110 ,PBC,CUN,N524VL,30Dec2019 14:19,30Dec2019 16:26
30Dec2019,Y4 000111 ,CUN,PBC,N524VL,30Dec2019 11:30,30Dec2019 13:43
30Dec2019,Y4 000112 ,QRO,CUN,N524VL,30Dec2019 20:09,30Dec2019 22:30
30Dec2019,Y4 000113 ,CUN,QRO,N524VL,30Dec2019 17:02,30Dec2019 19:37
30Dec2019,Y4 000114 ,CJS,CUN,XAVRD,30Dec2019 21:52,31Dec2019 01:11
30Dec2019,Y4 000115 ,CUN,CJS,XAVRD,30Dec2019 17:28,30Dec2019 21:22
30Dec2019,Y4 000118 ,TGZ,CUN,N533VL,30Dec2019 00:01,30Dec2019 01:40
30Dec2019,Y4 000122 ,SLP,CUN,N506VL,30Dec2019 18:01,30Dec2019 20:21
30Dec2019,Y4 000123 ,CUN,SLP,N506VL,30Dec2019 14:55,30Dec2019 17:28
30Dec2019,Y4 000126 ,MTY,OAX,XAVOC,30Dec2019 22:37,31Dec2019 00:37
30Dec2019,Y4 000134 ,MTY,MZT,XAVOD,30Dec2019 18:21,30Dec2019 20:11
30Dec2019,Y4 000135 ,MZT,MTY,XAVOD,30Dec2019 20:41,30Dec2019 22:16
30Dec2019,Y4 000140 ,PBC,CUN,N506VL,30Dec2019 23:45,31Dec2019 01:52
30Dec2019,Y4 000141 ,CUN,PBC,N506VL,30Dec2019 20:56,30Dec2019 23:09
30Dec2019,Y4 000146 ,GDL,CTM,XAVLQ,30Dec2019 16:05,30Dec2019 18:33
30Dec2019,Y4 000147 ,CTM,GDL,XAVLQ,30Dec2019 19:03,30Dec2019 21:45
30Dec2019,Y4 000164 ,CUL,MXL,XAVRB,30Dec2019 19:06,30Dec2019 21:12
30Dec2019,Y4 000165 ,MXL,CUL,XAVRB,30Dec2019 21:52,30Dec2019 23:47
30Dec2019,Y4 000170 ,MEX,CEN,XAVLY,30Dec2019 00:08,30Dec2019 02:46
30Dec2019,Y4 000171 ,CEN,MEX,XAVLY,30Dec2019 03:26,30Dec2019 05:49
30Dec2019,Y4 000172 ,MEX,CEN,N514VL,30Dec2019 22:45,31Dec2019 01:17
30Dec2019,Y4 000178 ,MEX,MTY,XAVOD,30Dec2019 03:09,30Dec2019 04:52
30Dec2019,Y4 000179 ,MTY,MEX,XAVOD,30Dec2019 00:46,30Dec2019 02:28
30Dec2019,Y4 000180 ,MEX,MTY,XAVRI,30Dec2019 12:55,30Dec2019 14:38
30Dec2019,Y4 000181 ,MTY,MEX,XAVOC,30Dec2019 11:46,30Dec2019 13:28
30Dec2019,Y4 000182 ,MEX,MTY,XAVOC,30Dec2019 14:20,30Dec2019 16:03
30Dec2019,Y4 000183 ,MTY,MEX,XAVRI,30Dec2019 15:08,30Dec2019 16:50
30Dec2019,Y4 000184 ,MEX,MTY,N518VL,30Dec2019 02:37,30Dec2019 04:20
30Dec2019,Y4 000185 ,MTY,MEX,N518VL,30Dec2019 04:50,30Dec2019 06:32
30Dec2019,Y4 000186 ,MEX,MTY,N530VL,30Dec2019 21:12,30Dec2019 22:55
30Dec2019,Y4 000187 ,MTY,MEX,N530VL,30Dec2019 23:25,31Dec2019 01:07
30Dec2019,Y4 000190 ,MTY,CUN,XAVOD,30Dec2019 11:58,30Dec2019 14:18
30Dec2019,Y4 000191 ,CUN,MTY,XAVOC,30Dec2019 19:28,30Dec2019 22:04
30Dec2019,Y4 000194 ,MTY,MID,N519VL,30Dec2019 21:43,30Dec2019 23:45
30Dec2019,Y4 000195 ,MID,MTY,N519VL,30Dec2019 18:52,30Dec2019 21:12
30Dec2019,Y4 000197 ,PVR,MTY,XAVOC,30Dec2019 01:27,30Dec2019 03:07
30Dec2019,Y4 000208 ,MTY,PBC,N521VL,30Dec2019 19:56,30Dec2019 21:31
30Dec2019,Y4 000209 ,PBC,MTY,N521VL,30Dec2019 22:01,30Dec2019 23:42
30Dec2019,Y4 000215 ,CUN,GUA,N510VL,30Dec2019 22:18,30Dec2019 23:59
30Dec2019,Y4 000226 ,MTY,CUN,XAVOC,30Dec2019 16:33,30Dec2019 18:53
30Dec2019,Y4 000231 ,CUN,MTY,XAVOD,30Dec2019 14:48,30Dec2019 17:24
30Dec2019,Y4 000234 ,MTY,MXL,N521VL,30Dec2019 13:30,30Dec2019 16:31
30Dec2019,Y4 000235 ,MXL,MTY,N521VL,30Dec2019 17:01,30Dec2019 19:26
30Dec2019,Y4 000240 ,GDL,CJS,N517VL,30Dec2019 23:11,31Dec2019 01:13
30Dec2019,Y4 000241 ,CJS,GDL,N538VL,30Dec2019 02:04,30Dec2019 04:18
30Dec2019,Y4 000243 ,SJD,GDL,XAVLO,30Dec2019 00:36,30Dec2019 02:07
30Dec2019,Y4 000246 ,BJX,PVR,XAVRK,30Dec2019 13:27,30Dec2019 14:33
30Dec2019,Y4 000247 ,PVR,BJX,XAVRK,30Dec2019 15:34,30Dec2019 16:37
30Dec2019,Y4 000248 ,BJX,SJD,XAVRK,30Dec2019 17:41,30Dec2019 19:33
30Dec2019,Y4 000249 ,SJD,BJX,XAVRK,30Dec2019 20:03,30Dec2019 21:41
30Dec2019,Y4 000250 ,BJX,CJS,XAVRK,30Dec2019 22:20,31Dec2019 00:35
30Dec2019,Y4 000251 ,CJS,BJX,XAVRK,30Dec2019 01:07,30Dec2019 03:15
30Dec2019,Y4 000258 ,MID,HMO,XAVRH,30Dec2019 17:14,30Dec2019 21:13
30Dec2019,Y4 000260 ,HMO,CJS,XAVRH,30Dec2019 21:44,30Dec2019 22:51
30Dec2019,Y4 000261 ,CJS,HMO,XAVRH,30Dec2019 23:26,31Dec2019 00:42
30Dec2019,Y4 000266 ,MID,OAX,XAVRH,30Dec2019 12:15,30Dec2019 14:00
30Dec2019,Y4 000267 ,OAX,MID,XAVRH,30Dec2019 14:30,30Dec2019 16:12
30Dec2019,Y4 000271 ,CUU,MID,N530VL,30Dec2019 00:54,30Dec2019 03:31
30Dec2019,Y4 000278 ,MEX,CJS,N544VL,30Dec2019 16:30,30Dec2019 19:17
30Dec2019,Y4 000279 ,CJS,MEX,N544VL,30Dec2019 19:49,30Dec2019 22:10
30Dec2019,Y4 000294 ,MEX,DGO,XAVOY,30Dec2019 19:38,30Dec2019 21:25
30Dec2019,Y4 000295 ,DGO,MEX,XAVOY,30Dec2019 17:09,30Dec2019 18:48
30Dec2019,Y4 000298 ,DGO,DFW,XAVOY,30Dec2019 22:25,31Dec2019 00:41
30Dec2019,Y4 000300 ,GDL,DGO,XAVOY,30Dec2019 15:24,30Dec2019 16:39
30Dec2019,Y4 000351 ,QRO,GDL,XAVRF,30Dec2019 13:36,30Dec2019 14:51
30Dec2019,Y4 000362 ,QRO,ORD,XAVRF,30Dec2019 03:03,30Dec2019 07:01
30Dec2019,Y4 000363 ,ORD,QRO,XAVRF,30Dec2019 08:31,30Dec2019 12:54
30Dec2019,Y4 000367 ,PVR,QRO,XAVRF,30Dec2019 00:57,30Dec2019 02:13
30Dec2019,Y4 000400 ,TIJ,BJX,XAVLZ,30Dec2019 10:01,30Dec2019 12:56
30Dec2019,Y4 000401 ,BJX,TIJ,XAVLZ,30Dec2019 13:42,30Dec2019 16:59
30Dec2019,Y4 000402 ,TIJ,BJX,N536VL,30Dec2019 16:03,30Dec2019 18:58
30Dec2019,Y4 000405 ,BJX,TIJ,N536VL,30Dec2019 12:05,30Dec2019 15:22
30Dec2019,Y4 000407 ,CEN,TIJ,N513VL,30Dec2019 00:59,30Dec2019 02:45
30Dec2019,Y4 000408 ,TIJ,BJX,N536VL,30Dec2019 08:20,30Dec2019 11:15
30Dec2019,Y4 000409 ,BJX,TIJ,XAVRB,30Dec2019 02:07,30Dec2019 05:24
30Dec2019,Y4 000410 ,TIJ,CUL,XAVRB,30Dec2019 16:24,30Dec2019 18:27
30Dec2019,Y4 000411 ,CUL,TIJ,N537VL,30Dec2019 17:41,30Dec2019 19:59
30Dec2019,Y4 000412 ,TIJ,CUL,N537VL,30Dec2019 20:43,30Dec2019 22:46
30Dec2019,Y4 000413 ,CUL,TIJ,XAVRB,30Dec2019 13:11,30Dec2019 15:29
30Dec2019,Y4 000414 ,TIJ,CUL,N526VL,30Dec2019 01:30,30Dec2019 03:33
30Dec2019,Y4 000415 ,CUL,TIJ,N526VL,30Dec2019 04:03,30Dec2019 06:21
30Dec2019,Y4 000416 ,TIJ,CUL,XAVRB,30Dec2019 10:28,30Dec2019 12:31
30Dec2019,Y4 000417 ,CUL,TIJ,N537VL,30Dec2019 23:44,31Dec2019 02:02
30Dec2019,Y4 000418 ,TIJ,CUL,N537VL,30Dec2019 02:46,30Dec2019 04:49
30Dec2019,Y4 000419 ,CUL,TIJ,XAVLS,30Dec2019 05:12,30Dec2019 07:30
30Dec2019,Y4 000420 ,TIJ,GDL,XAVLH,30Dec2019 03:44,30Dec2019 06:36
30Dec2019,Y4 000422 ,TIJ,GDL,XAVLZ,30Dec2019 17:39,30Dec2019 20:31
30Dec2019,Y4 000423 ,GDL,TIJ,XAVLZ,30Dec2019 21:17,31Dec2019 00:30
30Dec2019,Y4 000424 ,TIJ,GDL,N517VL,30Dec2019 01:10,30Dec2019 04:02
30Dec2019,Y4 000425 ,GDL,TIJ,XAVLW,30Dec2019 23:44,31Dec2019 02:57
30Dec2019,Y4 000426 ,TIJ,GDL,XAVLR,30Dec2019 15:30,30Dec2019 18:22
30Dec2019,Y4 000427 ,GDL,TIJ,N529VL,30Dec2019 14:36,30Dec2019 17:49
30Dec2019,Y4 000428 ,TIJ,GDL,XAVLJ,30Dec2019 08:50,30Dec2019 11:42
30Dec2019,Y4 000429 ,GDL,TIJ,N509VL,30Dec2019 05:00,30Dec2019 08:13
30Dec2019,Y4 000431 ,GDL,TIJ,XAVLJ,30Dec2019 04:20,30Dec2019 07:33
30Dec2019,Y4 000432 ,TIJ,GDL,XAVOY,30Dec2019 10:58,30Dec2019 13:50
30Dec2019,Y4 000434 ,TIJ,GDL,XAVLW,30Dec2019 00:11,30Dec2019 03:03
30Dec2019,Y4 000435 ,GDL,TIJ,XAVLR,30Dec2019 11:11,30Dec2019 14:24
30Dec2019,Y4 000437 ,GDL,TIJ,XAVLJ,30Dec2019 17:19,30Dec2019 20:32
30Dec2019,Y4 000438 ,TIJ,CUL,XAVLX,30Dec2019 19:21,30Dec2019 21:24
30Dec2019,Y4 000439 ,CUL,TIJ,XAVLX,30Dec2019 22:02,31Dec2019 00:20
30Dec2019,Y4 000440 ,TIJ,MLM,N513VL,30Dec2019 07:52,30Dec2019 10:55
30Dec2019,Y4 000441 ,MLM,TIJ,N513VL,30Dec2019 12:00,30Dec2019 15:26
30Dec2019,Y4 000442 ,TIJ,MLM,N526VL,30Dec2019 19:48,30Dec2019 22:51
30Dec2019,Y4 000443 ,MLM,TIJ,N526VL,30Dec2019 23:30,31Dec2019 02:56
30Dec2019,Y4 000444 ,TIJ,MLM,XAVLK,30Dec2019 14:15,30Dec2019 17:18
30Dec2019,Y4 000445 ,MLM,TIJ,XAVLK,30Dec2019 17:53,30Dec2019 21:19
30Dec2019,Y4 000446 ,TIJ,CUL,XAVLK,30Dec2019 22:19,31Dec2019 00:22
30Dec2019,Y4 000450 ,TIJ,SJD,XAVRE,30Dec2019 18:29,30Dec2019 20:39
30Dec2019,Y4 000451 ,SJD,TIJ,XAVRE,30Dec2019 21:14,30Dec2019 23:31
30Dec2019,Y4 000452 ,TIJ,SJD,XAVRE,30Dec2019 02:13,30Dec2019 04:23
30Dec2019,Y4 000453 ,SJD,TIJ,XAVRE,30Dec2019 04:59,30Dec2019 07:16
30Dec2019,Y4 000454 ,TIJ,DGO,XAVLD,30Dec2019 10:20,30Dec2019 12:43
30Dec2019,Y4 000455 ,DGO,TIJ,XAVLD,30Dec2019 13:13,30Dec2019 15:57
