Datetime,String,String,String,String,Datetime,Datetime,String,String,String,String,String
date_of_origin,flight_designator,departure_airport,arrival_airport,service_type,schedule_departure,schedule_arrival,aircraft_type,status_code,aircraft_owner,cockpit_employer,cabin_employer
29Dec2019,Y4 000408 ,TIJ,BJX,J,29Dec2019 08:20,29Dec2019 11:15,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000543 ,OAX,TIJ,J,29Dec2019 01:57,29Dec2019 06:06,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000971 ,SMF,GDL,J,29Dec2019 07:59,29Dec2019 11:48,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000697 ,BJX,MEX,J,29Dec2019 11:25,29Dec2019 12:50,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000854 ,MEX,MIA,J,29Dec2019 14:11,29Dec2019 17:20,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000776 ,MEX,CZM,J,29Dec2019 18:27,29Dec2019 20:33,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000899 ,LAX,BJX,J,29Dec2019 17:52,29Dec2019 21:05,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000581 ,LAP,TIJ,J,29Dec2019 01:54,29Dec2019 04:00,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000789 ,MID,MEX,J,29Dec2019 03:24,29Dec2019 05:35,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000454 ,TIJ,DGO,J,29Dec2019 10:20,29Dec2019 12:43,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000646 ,GDL,MTY,J,29Dec2019 19:43,29Dec2019 21:16,32A,S,Y4,Y4,Y4
29Dec2019,Q6 004090 ,SAL,LAX,J,29Dec2019 22:31,30Dec2019 04:01,319,S,Q6,Q6,Q6
29Dec2019,Y4 000973 ,ORD,GDL,J,29Dec2019 06:44,29Dec2019 11:30,32A,S,Y4,Y4,Y4
29Dec2019,Q6 004090 ,SJO,SAL,J,29Dec2019 20:00,29Dec2019 21:31,319,S,Q6,Q6,Q6
29Dec2019,Y4 000616 ,MEX,AGU,J,29Dec2019 14:20,29Dec2019 15:49,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000182 ,MEX,MTY,J,29Dec2019 14:20,29Dec2019 16:03,31A,S,Y4,Y4,Y4
29Dec2019,Y4 000814 ,TIJ,MEX,J,29Dec2019 07:42,29Dec2019 11:16,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000512 ,TIJ,MTY,J,29Dec2019 15:56,29Dec2019 18:41,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000178 ,MEX,MTY,J,29Dec2019 03:09,29Dec2019 04:52,31A,S,Y4,Y4,Y4
29Dec2019,Y4 000992 ,BJX,OAK,J,29Dec2019 15:42,29Dec2019 20:15,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000464 ,TIJ,PBC,J,29Dec2019 13:00,29Dec2019 16:28,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000677 ,MTY,GDL,J,29Dec2019 12:25,29Dec2019 13:56,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000444 ,TIJ,MLM,J,29Dec2019 13:41,29Dec2019 16:44,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000304 ,MEX,SAL,J,29Dec2019 16:33,29Dec2019 19:13,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000958 ,GDL,SAT,J,29Dec2019 15:17,29Dec2019 17:16,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000226 ,MTY,CUN,J,29Dec2019 16:33,29Dec2019 18:53,31A,S,Y4,Y4,Y4
29Dec2019,Y4 000843 ,CLQ,TIJ,J,29Dec2019 20:12,29Dec2019 23:20,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000687 ,MID,GDL,J,29Dec2019 12:55,29Dec2019 15:30,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000972 ,GDL,ORD,J,29Dec2019 00:53,29Dec2019 05:04,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000681 ,LAP,GDL,J,29Dec2019 21:19,29Dec2019 22:55,321,S,Y4,Y4,Y4
29Dec2019,Y4 000615 ,CLQ,MEX,J,29Dec2019 01:14,29Dec2019 02:41,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000501 ,HMO,TIJ,J,29Dec2019 15:10,29Dec2019 16:40,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000118 ,TGZ,CUN,J,29Dec2019 00:01,29Dec2019 01:40,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000132 ,SLP,CUN,J,29Dec2019 16:25,29Dec2019 18:45,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000365 ,PHX,PVR,J,29Dec2019 21:08,29Dec2019 23:44,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000786 ,MEX,PVR,J,29Dec2019 00:30,29Dec2019 02:09,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000959 ,SAT,GDL,J,29Dec2019 18:40,29Dec2019 20:44,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000473 ,CUU,TIJ,J,29Dec2019 03:32,29Dec2019 05:44,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000680 ,GDL,LAP,J,29Dec2019 18:55,29Dec2019 20:39,321,S,Y4,Y4,Y4
29Dec2019,Y4 000823 ,MEX,TIJ,J,29Dec2019 00:06,29Dec2019 04:00,320,S,Y4,Y4,Y4
29Dec2019,Y4 000844 ,TIJ,TPQ,J,29Dec2019 13:12,29Dec2019 15:50,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000626 ,GDL,CJS,J,29Dec2019 12:09,29Dec2019 14:31,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000797 ,TAP,MEX,J,29Dec2019 19:23,29Dec2019 21:25,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000819A,CUL,TIJ,J,29Dec2019 02:38,29Dec2019 06:32,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000676 ,GDL,MTY,J,29Dec2019 11:58,29Dec2019 13:31,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000305 ,SAL,MEX,J,29Dec2019 19:58,29Dec2019 22:11,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000949 ,MDW,ZCL,J,29Dec2019 18:35,29Dec2019 22:53,319,S,Y4,Y4,Y4
29Dec2019,Y4 000690 ,GDL,CUL,J,29Dec2019 13:12,29Dec2019 14:38,321,S,Y4,Y4,Y4
29Dec2019,Y4 000434 ,TIJ,GDL,J,29Dec2019 00:16,29Dec2019 03:08,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000813 ,MEX,TIJ,J,29Dec2019 21:14,30Dec2019 01:08,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000770 ,MEX,LAP,J,29Dec2019 18:48,29Dec2019 21:15,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000443 ,MLM,TIJ,J,29Dec2019 23:30,30Dec2019 02:56,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000433 ,GDL,TIJ,J,29Dec2019 04:00,29Dec2019 07:13,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000796 ,MEX,TAP,J,29Dec2019 16:54,29Dec2019 18:48,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000668 ,ZIH,ORD,J,29Dec2019 19:49,30Dec2019 00:31,320,S,Y4,Y4,Y4
29Dec2019,Y4 000756 ,MEX,MID,J,29Dec2019 12:25,29Dec2019 14:20,21N,S,Y4,Y4,Y4
29Dec2019,Y4 005902 ,GDL,OAK,J,29Dec2019 19:45,30Dec2019 00:04,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000713 ,CUN,MEX,J,29Dec2019 20:49,29Dec2019 23:23,21N,S,Y4,Y4,Y4
29Dec2019,Q6 004055 ,CUN,SJO,J,29Dec2019 16:54,29Dec2019 19:09,319,S,Q6,Q6,Q6
29Dec2019,Y4 000411 ,CUL,TIJ,J,29Dec2019 17:41,29Dec2019 19:59,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000709 ,CUN,MEX,J,29Dec2019 15:29,29Dec2019 18:03,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000640 ,BJX,CUN,J,29Dec2019 11:50,29Dec2019 14:19,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000787 ,PVR,MEX,J,29Dec2019 02:44,29Dec2019 04:29,21A,S,Y4,Y4,Y4
29Dec2019,Y4 005942 ,BJX,MDW,J,29Dec2019 15:00,29Dec2019 18:53,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000563 ,LMM,TIJ,J,29Dec2019 23:54,30Dec2019 01:55,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000541 ,OAX,TIJ,J,29Dec2019 14:00,29Dec2019 18:09,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000900 ,BJX,LAX,J,29Dec2019 22:05,30Dec2019 01:53,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000181 ,MTY,MEX,J,29Dec2019 11:46,29Dec2019 13:28,31A,S,Y4,Y4,Y4
29Dec2019,Y4 000714 ,MEX,CUN,J,29Dec2019 12:31,29Dec2019 14:49,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000927 ,LAX,MLM,J,29Dec2019 21:39,30Dec2019 00:59,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000110 ,PBC,CUN,J,29Dec2019 14:19,29Dec2019 16:26,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000982 ,MEX,DEN,J,29Dec2019 13:17,29Dec2019 17:15,320,S,Y4,Y4,Y4
29Dec2019,Y4 000780 ,MEX,SJD,J,29Dec2019 23:46,30Dec2019 02:07,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000366 ,QRO,PVR,J,29Dec2019 14:35,29Dec2019 16:07,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000921 ,LAX,MLM,J,29Dec2019 07:50,29Dec2019 11:10,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000725 ,CUU,MEX,J,29Dec2019 14:41,29Dec2019 17:03,21A,S,Y4,Y4,Y4
29Dec2019,Y4 005890 ,GDL,IAH,J,29Dec2019 12:40,29Dec2019 14:58,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000901 ,LAX,MEX,J,29Dec2019 08:08,29Dec2019 12:05,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000962 ,MEX,ORD,J,29Dec2019 08:24,29Dec2019 12:41,320,S,Y4,Y4,Y4
29Dec2019,Y4 000247 ,PVR,BJX,J,29Dec2019 15:34,29Dec2019 16:37,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000824 ,MEX,CTM,J,29Dec2019 21:04,29Dec2019 23:05,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000978 ,GDL,CLT,J,29Dec2019 18:05,29Dec2019 22:09,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000159 ,OAX,GDL,J,29Dec2019 03:07,29Dec2019 04:46,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000210 ,GUA,CUN,J,29Dec2019 20:22,29Dec2019 22:12,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000790 ,MEX,CUL,J,29Dec2019 00:54,29Dec2019 03:06,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000670 ,GDL,CUL,J,29Dec2019 03:11,29Dec2019 04:37,321,S,Y4,Y4,Y4
29Dec2019,Y4 000988 ,GDL,LAX,J,29Dec2019 16:17,29Dec2019 19:59,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000401 ,BJX,TIJ,J,29Dec2019 13:42,29Dec2019 16:59,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000765 ,OAX,MEX,J,29Dec2019 19:05,29Dec2019 20:32,32A,S,Y4,Y4,Y4
29Dec2019,Q6 004091 ,SAL,SJO,J,29Dec2019 15:45,29Dec2019 17:05,319,S,Q6,Q6,Q6
29Dec2019,Y4 000781 ,SJD,MEX,J,29Dec2019 02:42,29Dec2019 04:59,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000686 ,GDL,MID,J,29Dec2019 16:00,29Dec2019 18:22,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000893 ,DFW,GDL,J,29Dec2019 22:30,30Dec2019 01:14,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000483 ,SLP,TIJ,J,29Dec2019 22:29,30Dec2019 01:43,32N,S,Y4,Y4,Y4
29Dec2019,Y4 005885 ,MDW,MLM,J,29Dec2019 18:08,29Dec2019 22:36,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000606 ,GDL,CUN,J,29Dec2019 17:34,29Dec2019 20:22,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000143 ,TAP,GDL,J,29Dec2019 21:42,30Dec2019 00:00,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000922 ,ZCL,LAX,J,29Dec2019 04:04,29Dec2019 07:34,319,S,Y4,Y4,Y4
29Dec2019,Y4 000745 ,GDL,MEX,J,29Dec2019 00:06,29Dec2019 01:37,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000551 ,PVR,TIJ,J,29Dec2019 00:27,29Dec2019 03:22,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000116 ,CUU,CUN,J,29Dec2019 21:55,30Dec2019 00:57,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000682 ,GDL,HMO,J,29Dec2019 00:30,29Dec2019 02:45,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000937 ,ONT,GDL,J,29Dec2019 08:40,29Dec2019 11:42,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000641 ,CUN,BJX,J,29Dec2019 02:33,29Dec2019 05:13,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000947 ,MDW,MLM,J,29Dec2019 13:00,29Dec2019 17:28,319,S,Y4,Y4,Y4
29Dec2019,Y4 000513 ,MTY,TIJ,J,29Dec2019 19:36,29Dec2019 22:43,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000740 ,GDL,HMO,J,29Dec2019 12:56,29Dec2019 15:11,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000746 ,GDL,SJD,J,29Dec2019 19:43,29Dec2019 21:20,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000591 ,MZT,TIJ,J,29Dec2019 19:16,29Dec2019 21:49,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000833 ,ZCL,TIJ,J,29Dec2019 14:17,29Dec2019 17:15,319,S,Y4,Y4,Y4
29Dec2019,Y4 000729 ,GDL,MEX,J,29Dec2019 03:52,29Dec2019 05:23,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000936 ,GDL,ONT,J,29Dec2019 03:35,29Dec2019 07:00,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000412 ,TIJ,CUL,J,29Dec2019 20:43,29Dec2019 22:46,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000696 ,MEX,BJX,J,29Dec2019 13:25,29Dec2019 14:51,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000754 ,MEX,MID,J,29Dec2019 17:55,29Dec2019 19:50,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000142 ,GDL,TAP,J,29Dec2019 18:51,29Dec2019 21:07,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000916 ,GDL,LAX,J,29Dec2019 18:38,29Dec2019 22:20,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000961 ,LAS,GDL,J,29Dec2019 23:26,30Dec2019 02:45,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000491 ,AGU,TIJ,J,29Dec2019 12:11,29Dec2019 15:15,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000903 ,OAK,GDL,J,29Dec2019 07:20,29Dec2019 11:10,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000418 ,TIJ,CUL,J,29Dec2019 02:46,29Dec2019 04:49,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000967 ,LAS,MEX,J,29Dec2019 21:28,30Dec2019 01:19,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000624 ,GDL,MXL,J,29Dec2019 02:11,29Dec2019 05:11,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000923 ,LAX,ZCL,J,29Dec2019 10:25,29Dec2019 13:24,319,S,Y4,Y4,Y4
29Dec2019,Y4 000715 ,CUN,MEX,J,29Dec2019 01:59,29Dec2019 04:33,320,S,Y4,Y4,Y4
29Dec2019,Y4 000130 ,MEX,PXM,J,29Dec2019 12:57,29Dec2019 14:00,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000975 ,PHX,GDL,J,29Dec2019 00:24,29Dec2019 03:03,32A,S,Y4,Y4,Y4
29Dec2019,Q6 004069 ,GUA,SJO,J,29Dec2019 04:27,29Dec2019 06:03,319,S,Q6,Q6,Q6
29Dec2019,Y4 000254 ,BJX,MXL,J,29Dec2019 03:43,29Dec2019 06:59,32A,S,Y4,Y4,Y4
29Dec2019,Y4 005986 ,GDL,DEN,J,29Dec2019 15:03,29Dec2019 18:45,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000669 ,ORD,ZIH,J,29Dec2019 14:11,29Dec2019 18:59,320,S,Y4,Y4,Y4
29Dec2019,Y4 000364 ,PVR,PHX,J,29Dec2019 16:58,29Dec2019 19:48,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000183 ,MTY,MEX,J,29Dec2019 15:08,29Dec2019 16:50,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000941 ,MDW,GDL,J,29Dec2019 23:37,30Dec2019 04:16,319,S,Y4,Y4,Y4
29Dec2019,Y4 000812 ,TIJ,MEX,J,29Dec2019 19:34,29Dec2019 23:08,320,S,Y4,Y4,Y4
29Dec2019,Y4 000350 ,GDL,QRO,J,29Dec2019 13:01,29Dec2019 14:05,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000417 ,CUL,TIJ,J,29Dec2019 23:44,30Dec2019 02:02,21N,S,Y4,Y4,Y4
29Dec2019,Y4 005968 ,GDL,SJC,J,29Dec2019 15:04,29Dec2019 19:15,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000409 ,BJX,TIJ,J,29Dec2019 02:07,29Dec2019 05:24,32N,S,Y4,Y4,Y4
29Dec2019,Q6 004084 ,SJO,SAL,J,29Dec2019 20:00,29Dec2019 21:31,32A,C,Q6,Q6,Q6
29Dec2019,Y4 000612 ,MEX,SJD,J,29Dec2019 17:48,29Dec2019 20:09,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000733 ,GDL,MEX,J,29Dec2019 14:58,29Dec2019 16:29,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000476 ,TIJ,CJS,J,29Dec2019 23:59,30Dec2019 01:51,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000625 ,MXL,GDL,J,29Dec2019 05:42,29Dec2019 08:27,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000940 ,GDL,MDW,J,29Dec2019 13:15,29Dec2019 17:20,319,S,Y4,Y4,Y4
29Dec2019,Y4 005943 ,MDW,BJX,J,29Dec2019 20:08,30Dec2019 00:43,32N,S,Y4,Y4,Y4
29Dec2019,Q6 004083 ,IAD,SAL,J,29Dec2019 09:52,29Dec2019 14:25,319,S,Q6,Q6,Q6
29Dec2019,Q6 004084 ,SAL,JFK, ,30Dec2019 00:31,30Dec2019 05:29,319,C,NULL,NULL,NULL
29Dec2019,Y4 000785 ,PVR,MEX,J,29Dec2019 20:31,29Dec2019 22:16,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000442 ,TIJ,MLM,J,29Dec2019 19:48,29Dec2019 22:51,32N,S,Y4,Y4,Y4
29Dec2019,Y4 005406 ,TIJ,CEN,J,29Dec2019 15:40,29Dec2019 17:14,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000450 ,TIJ,SJD,J,29Dec2019 18:29,29Dec2019 20:39,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000255 ,MXL,BJX,J,29Dec2019 08:06,29Dec2019 10:55,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000637 ,CUN,AGU,J,29Dec2019 15:12,29Dec2019 17:57,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000896 ,GDL,SEA,J,29Dec2019 23:12,30Dec2019 04:45,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000228 ,MTY,CUN,J,29Dec2019 18:21,29Dec2019 20:41,31A,S,Y4,Y4,Y4
29Dec2019,Y4 000747 ,SJD,GDL,J,29Dec2019 21:55,29Dec2019 23:26,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000246 ,BJX,PVR,J,29Dec2019 13:27,29Dec2019 14:33,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000716 ,MEX,CUN,J,29Dec2019 14:45,29Dec2019 17:03,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000241 ,CJS,GDL,J,29Dec2019 02:04,29Dec2019 04:18,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000792 ,MEX,CUL,J,29Dec2019 11:20,29Dec2019 13:32,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000112 ,QRO,CUN,J,29Dec2019 20:09,29Dec2019 22:30,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000196 ,MTY,PVR,J,29Dec2019 23:11,30Dec2019 00:54,31A,S,Y4,Y4,Y4
29Dec2019,Y4 000760 ,MEX,HMO,J,29Dec2019 11:15,29Dec2019 14:10,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000249 ,SJD,BJX,J,29Dec2019 20:03,29Dec2019 21:41,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000151 ,PXM,GDL,J,29Dec2019 15:38,29Dec2019 17:15,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000117 ,CUN,CUU,J,29Dec2019 17:36,29Dec2019 21:10,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000163 ,SJD,CUL,J,29Dec2019 16:12,29Dec2019 17:06,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000540 ,TIJ,OAX,J,29Dec2019 09:30,29Dec2019 13:13,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000904 ,MEX,OAK,J,29Dec2019 23:58,30Dec2019 04:55,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000240 ,GDL,CJS,J,29Dec2019 23:11,30Dec2019 01:33,320,S,Y4,Y4,Y4
29Dec2019,Y4 000753 ,MXL,MEX,J,29Dec2019 16:12,29Dec2019 19:30,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000455 ,DGO,TIJ,J,29Dec2019 13:13,29Dec2019 15:57,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000791 ,CUL,MEX,J,29Dec2019 03:41,29Dec2019 05:43,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000845 ,TPQ,TIJ,J,29Dec2019 16:20,29Dec2019 19:07,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000902 ,GDL,OAK,J,29Dec2019 01:41,29Dec2019 06:00,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000825 ,CTM,MEX,J,29Dec2019 23:35,30Dec2019 02:02,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000798 ,MEX,MZT,J,29Dec2019 19:21,29Dec2019 21:09,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000979 ,CLT,GDL,J,29Dec2019 23:39,30Dec2019 04:27,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000675 ,MTY,GDL,J,29Dec2019 14:04,29Dec2019 15:35,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000272 ,CUU,HMO,J,29Dec2019 21:25,29Dec2019 22:39,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000423 ,GDL,TIJ,J,29Dec2019 21:17,30Dec2019 00:30,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000150 ,GDL,PXM,J,29Dec2019 13:30,29Dec2019 15:08,32A,S,Y4,Y4,Y4
29Dec2019,Y4 005969 ,SJC,GDL,J,29Dec2019 20:45,30Dec2019 00:26,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000131 ,PXM,MEX,J,29Dec2019 14:30,29Dec2019 15:43,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000435 ,GDL,TIJ,J,29Dec2019 11:11,29Dec2019 14:24,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000630 ,GDL,CUN,J,29Dec2019 14:10,29Dec2019 16:58,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000689 ,TGZ,GDL,J,29Dec2019 22:45,30Dec2019 00:51,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000429 ,GDL,TIJ,J,29Dec2019 05:00,29Dec2019 08:13,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000960 ,GDL,LAS,J,29Dec2019 18:37,29Dec2019 22:11,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000819 ,MEX,CUL,J,29Dec2019 02:38,29Dec2019 06:32,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000701 ,CUN,MEX,J,29Dec2019 17:40,29Dec2019 20:14,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000162 ,CUL,SJD,J,29Dec2019 14:31,29Dec2019 15:37,21N,S,Y4,Y4,Y4
29Dec2019,Y4 005897 ,SEA,GDL,J,29Dec2019 06:05,29Dec2019 11:01,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000617 ,AGU,MEX,J,29Dec2019 16:19,29Dec2019 17:50,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000424 ,TIJ,GDL,J,29Dec2019 01:10,29Dec2019 04:02,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000502 ,TIJ,HMO,J,29Dec2019 03:34,29Dec2019 04:58,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000993 ,OAK,BJX,J,29Dec2019 21:30,30Dec2019 01:38,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000430 ,TIJ,GDL,J,29Dec2019 14:41,29Dec2019 17:33,21A,S,Y4,Y4,Y4
29Dec2019,Y4 000800 ,TIJ,UPN,J,29Dec2019 16:35,29Dec2019 19:34,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000688 ,GDL,TGZ,J,29Dec2019 20:03,29Dec2019 22:07,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000832 ,TIJ,ZCL,J,29Dec2019 21:58,30Dec2019 00:38,319,S,Y4,Y4,Y4
29Dec2019,Y4 000279 ,CJS,MEX,J,29Dec2019 19:49,29Dec2019 22:10,32N,S,Y4,Y4,Y4
29Dec2019,Y4 000111 ,CUN,PBC,J,29Dec2019 11:30,29Dec2019 13:43,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000462 ,TIJ,TAP,J,29Dec2019 20:47,30Dec2019 01:06,21N,S,Y4,Y4,Y4
29Dec2019,Y4 000636 ,AGU,CUN,J,29Dec2019 18:30,29Dec2019 21:01,32A,S,Y4,Y4,Y4
29Dec2019,Y4 000779 ,HUX,MEX,J,29Dec2019 19:53,29Dec2019 21:33,32A,S,Y4,Y4,Y4
30Dec2019,Y4 000413 ,CUL,TIJ,J,30Dec2019 13:11,30Dec2019 15:29,321,S,Y4,Y4,Y4
30Dec2019,Y4 000855 ,MIA,MEX,J,30Dec2019 19:00,30Dec2019 22:58,21A,S,Y4,Y4,Y4
30Dec2019,Y4 000923 ,LAX,ZCL,J,30Dec2019 10:25,30Dec2019 13:24,319,S,Y4,Y4,Y4
30Dec2019,Y4 000409 ,BJX,TIJ,J,30Dec2019 02:07,30Dec2019 05:24,21A,S,Y4,Y4,Y4
30Dec2019,Y4 000693 ,VER,GDL,J,30Dec2019 22:03,30Dec2019 23:42,320,S,Y4,Y4,Y4
30Dec2019,Y4 000903 ,OAK,GDL,J,30Dec2019 07:20,30Dec2019 11:10,32A,S,Y4,Y4,Y4
