Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84409.8903305332	84404.4968560338	443.6064632722	84410.0155330698	84409.8903305332	0.0001532572	0.0193333333	0.6333333333	
84409.3526970347	84404.2889013886	444.0730011741	84409.8801574111	84409.3526970347	0.0003632111	0.0166666667	0.6333333333	
84408.9071105917	84400.8517161012	444.1691737082	84409.2551357547	84408.9071105917	0.0002445973	0.0440000000	0.6333333333	
84408.5104237994	84396.6807946563	444.1701810095	84408.7351511915	84408.5104237994	0.0002676458	0.0453333333	0.6333333333	
84408.2478486498	84396.4893355966	444.1230377392	84408.4314544002	84408.2478486498	0.0001173294	0.0213333333	0.6333333333	
84407.9556714495	84396.4893355966	444.0257008204	84408.1127197544	84407.9556714495	0.0001935474	0.0233333333	0.6333333333	
84407.5321524342	84396.4893355966	444.0123532203	84407.9418803255	84407.5321524342	0.0007410063	0.0666666667	0.6333333333	
84405.6598453720	84395.9493204951	445.9528556489	84405.9506413341	84405.6598453720	0.0000782945	0.0500000000	0.6333333333	
84405.4337192575	84395.8902135491	445.9271891620	84405.4783832033	84405.4337192575	0.0000572417	0.0000000000	0.6333333333	
84404.6904835105	84395.8301082253	445.8733123201	84405.0201607744	84404.6904835105	0.0001040210	0.0673333333	0.6333333333	
84404.4830114643	84395.8301082253	445.8110515242	84404.6696669857	84404.4830114643	0.0000927352	0.0906666667	0.6333333333	
84404.3004940947	84395.8301082253	445.8644947561	84404.4392443697	84404.3004940947	0.0001629579	0.0300000000	0.6333333333	
84403.9641128977	84395.8301082253	446.1206193871	84404.2288159331	84403.9641128977	0.0001982407	0.0486666667	0.6333333333	
84403.4680367510	84394.5662364364	446.2452939442	84403.9314300815	84403.4680367510	0.0003627857	0.0153333333	0.6333333333	
84403.3757198850	84394.5662364364	446.2810493923	84403.4587857127	84403.3757198850	0.0001854169	0.0446666667	0.6333333333	
84403.0250737071	84394.1144451499	446.0760392490	84403.3185431361	84403.0250737071	0.0003791244	0.1113333333	0.6333333333	
84402.1495410800	84392.3625752330	446.7864673468	84402.4771774809	84402.1495410800	0.0002975189	0.0166666667	0.6333333333	
84401.8164059520	84392.2950997949	446.8382014170	84402.0940078298	84401.8164059520	0.0003188982	0.0013333333	0.6333333333	
84400.7574968537	84392.2950997949	446.6897471316	84401.8082277973	84400.7574968537	0.0005319084	0.1433333333	0.6333333333	
84400.4725550612	84392.0700177550	446.6447695495	84400.5205675960	84400.4725550612	0.0001068486	0.0253333333	0.6333333333	
84400.4089968403	84392.0700177550	446.6482666173	84400.4485939940	84400.4089968403	0.0001036337	0.0100000000	0.6333333333	
84399.9156531692	84392.0700177550	446.5935407272	84400.1199763020	84399.9156531692	0.0001066939	0.0320000000	0.6333333333	
84399.6375359098	84391.8785318732	446.7027398678	84399.8983066281	84399.6375359098	0.0002738911	0.0373333333	0.6333333333	
84399.3250382940	84391.8785318732	446.5020011290	84399.5284403364	84399.3250382940	0.0001716188	0.0060000000	0.6333333333	
84398.8849452138	84391.8785318732	446.5027654566	84399.3111297488	84398.8849452138	0.0003827602	0.0293333333	0.6333333333	
84397.6429040233	84390.0918766856	446.7747836476	84398.3795896173	84397.6429040233	0.0004183793	0.0013333333	0.6333333333	
84397.5740737716	84389.9171397090	446.7926550046	84397.6185593009	84397.5740737716	0.0000253903	0.0093333333	0.6333333333	
84397.3381963372	84389.9171397090	447.0086474490	84397.5100863973	84397.3381963372	0.0001518596	0.0093333333	0.6333333333	
84397.2307971120	84389.9171397090	447.0281490202	84397.3116531968	84397.2307971120	0.0000395080	0.0140000000	0.6333333333	
84396.7999822895	84389.9171397090	446.8373976851	84397.1060348551	84396.7999822895	0.0001957922	0.0160000000	0.6333333333	
84396.4810718099	84389.9171397090	447.0367400555	84396.7812318603	84396.4810718099	0.0001344181	0.0026666667	0.6333333333	
84396.3315311074	84388.9217272401	446.9692946168	84396.4263164004	84396.3315311074	0.0000362424	0.0000000000	0.6333333333	
84396.2341412902	84388.9217272401	446.8880244200	84396.3150118788	84396.2341412902	0.0000855443	0.0000000000	0.6333333333	
84395.0446636478	84379.5942381024	446.7342133914	84395.5543316404	84395.0446636478	0.0001854160	0.1020000000	0.6333333333	
84394.6693810821	84377.0066663623	446.7472694083	84394.9943086505	84394.6693810821	0.0002203212	0.1413333333	0.6333333333	
84393.7500908971	84374.2371425033	447.6978379344	84394.2626679937	84393.7500908971	0.0003180729	0.1033333333	0.6333333333	
84393.4475653370	84374.2371425033	447.7656021411	84393.5975906253	84393.4475653370	0.0001343894	0.0360000000	0.6333333333	
84392.1250409881	84363.7745350599	447.9241413489	84392.2132310271	84392.1250409881	0.0000671183	0.0200000000	0.6333333333	
84391.8328397473	84363.3966028690	447.7424902529	84391.9206342101	84391.8328397473	0.0003375177	0.0186666667	0.6333333333	
84390.9126584729	84363.2006615400	446.7235506062	84391.7547958096	84390.9126584729	0.0003066526	0.0293333333	0.6333333333	
84390.6806960702	84361.8273139000	446.7979430859	84390.8182268341	84390.6806960702	0.0002514702	0.0100000000	0.6333333333	
84390.0623810291	84359.8932623863	447.1047861877	84390.3325351079	84390.0623810291	0.0002100353	0.0233333333	0.6333333333	
