Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84465.0583010912	84398.2617735863	376.5729190455	84465.1430131992	84465.0583010912	0.0000392295	0.0106666667	0.6000000000	
84464.7945282857	84398.2617735863	376.7207466524	84465.0062392155	84464.7945282857	0.0000960579	0.0526666667	0.6000000000	
84464.7136316697	84398.2617735863	376.8503223257	84464.7703689337	84464.7136316697	0.0000284868	0.0106666667	0.6000000000	
84463.8835054636	84398.0065554380	376.0007864526	84464.5116055012	84463.8835054636	0.0004686999	0.0746666667	0.6000000000	
84463.6711643140	84397.1484869719	375.9369308450	84463.6711643140	84463.6711643140	0.0000000000	0.0000000000	0.6000000000	
84463.3835299810	84397.1484869719	375.9611649353	84463.5256781181	84463.3835299810	0.0001050852	0.1000000000	0.6000000000	
84462.5742606322	84397.1484869719	376.1821547279	84463.1476265192	84462.5742606322	0.0005549673	0.0360000000	0.6000000000	
84461.9173584382	84397.1484869719	375.9259976355	84462.2325364749	84461.9173584382	0.0003595049	0.0493333333	0.6000000000	
84458.2219995062	84388.4166345000	374.5317448107	84459.7936379910	84458.2219995062	0.0015577775	0.3280000000	0.6000000000	
84456.4224645495	84387.9462853074	375.0389128300	84457.0936200023	84456.4224645495	0.0004087782	0.0426666667	0.6000000000	
84455.6244018674	84386.7365822196	375.4121629321	84455.9775436918	84455.6244018674	0.0003932715	0.0073333333	0.6000000000	
84455.3152359525	84384.9088802934	375.4453082358	84455.5915016929	84455.3152359525	0.0002759696	0.0513333333	0.6000000000	
84454.4993665814	84384.9088802934	374.7850330540	84454.5615362128	84454.4993665814	0.0001743908	0.0033333333	0.6000000000	
84453.5128365954	84380.2565053105	374.2682938420	84454.2984838287	84453.5128365954	0.0002616911	0.0706666667	0.6000000000	
84452.7963480353	84372.5158736110	374.2254282051	84453.1060160200	84452.7963480353	0.0002536676	0.0500000000	0.6000000000	
84450.4845948021	84372.5158736110	374.3475998807	84452.7677705884	84450.4845948021	0.0003943092	0.0993333333	0.6000000000	
84449.5848100384	84372.5158736110	374.5125977876	84450.2908153335	84449.5848100384	0.0004338835	0.0666666667	0.6000000000	
