Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
83791.8467481931	83767.0666053891	252.2069602186	84788.3102688193	83791.8467481931	0.2062531263	351.2453333333	0.7000000000	
83791.4052995046	83764.9940714240	252.2268839348	84786.8038832148	83791.4052995046	0.2060005114	350.3180000000	0.7000000000	
83791.0555259387	83764.8822441697	252.3856973154	84784.7224534551	83791.0555259387	0.2057974113	349.9906666667	0.7000000000	
83790.5779103438	83764.8822441697	252.6181829891	84783.9135230581	83790.5779103438	0.2052770337	349.3446666667	0.7000000000	
83790.1845467091	83763.7315705419	252.4704661617	84783.5704923670	83790.1845467091	0.2047099123	347.5473333333	0.7000000000	
83789.9507798751	83762.7534702420	252.4858845503	84783.4967934092	83789.9507798751	0.2042654080	346.2746666667	0.7000000000	
83789.8456140359	83762.7534702420	252.5551721324	84783.1305725376	83789.8456140359	0.2039627462	345.2353333333	0.7000000000	
83789.4050176938	83762.7489179373	252.6017309794	84782.1493393183	83789.4050176938	0.2037477029	345.0886666667	0.7000000000	
83788.1202910344	83749.3863537908	252.8118851822	84782.0668301980	83788.1202910344	0.2034679065	344.0440000000	0.7000000000	
83787.8663734595	83749.0400388837	252.7796114164	84780.7561376691	83787.8663734595	0.2031909605	342.8953333333	0.7000000000	
83787.8012945255	83749.0400388837	252.7473572219	84780.2828829487	83787.8012945255	0.2030213041	342.5186666667	0.7000000000	
83787.6379207770	83749.0400388837	252.6664070780	84779.7000301878	83787.6379207770	0.2030202339	342.7433333333	0.7333333333	
83786.9747837384	83749.0400388837	252.7500110353	84778.3380718033	83786.9747837384	0.2028378474	342.1373333333	0.7333333333	
83786.6357560952	83749.0400388837	252.5046284433	84775.9806760152	83786.6357560952	0.2025981814	341.5806666667	0.7333333333	
83786.2734655539	83749.0400388837	252.8307721078	84773.0282884836	83786.2734655539	0.2024033543	340.3706666667	0.7333333333	
83786.0117038091	83749.0400388837	252.4854433822	84772.3820545276	83786.0117038091	0.2020378058	339.0400000000	0.7333333333	
83785.7874506712	83749.0400388837	252.5659940344	84772.1701792876	83785.7874506712	0.2017211401	337.6340000000	0.7333333333	
83785.4504422347	83749.0400388837	252.4535310870	84770.5243204037	83785.4504422347	0.2015449532	337.1400000000	0.7333333333	
83785.1614973942	83749.0400388837	252.7069339673	84770.0757191579	83785.1614973942	0.2014039432	336.2740000000	0.7333333333	
83785.0739963849	83749.0400388837	252.6544410601	84769.5741784573	83785.0739963849	0.2012241161	335.4493333333	0.7333333333	
83784.3809753656	83749.0400388837	252.9739698369	84768.8700463374	83784.3809753656	0.2007381645	333.6860000000	0.7333333333	
83783.9223086834	83748.5464319587	252.9406430879	84767.4685641130	83783.9223086834	0.2004783958	333.2740000000	0.7333333333	
83783.8058425983	83748.5464319587	252.9764197078	84766.1225229502	83783.8058425983	0.2002878555	332.2040000000	0.7333333333	
83782.9269423087	83748.5464319587	253.6357209239	84765.3497970104	83782.9269423087	0.2002541156	331.7726666667	0.7333333333	
83782.5913433234	83748.3282372355	253.6275687515	84764.8986387253	83782.5913433234	0.1999618730	329.8246666667	0.7333333333	
83781.8811170260	83748.3282372355	253.6797127183	84762.8131343921	83781.8811170260	0.1999330041	329.1026666667	0.7333333333	
83781.7018892368	83748.3282372355	253.7731913444	84762.6192905505	83781.7018892368	0.1998721188	328.7686666667	0.7333333333	
83781.3286199172	83747.1354201436	253.5504177684	84761.5875465671	83781.3286199172	0.1995877766	327.8880000000	0.7333333333	
83781.0425064961	83747.0589533448	253.5485494429	84761.4371185501	83781.0425064961	0.1995122317	327.6953333333	0.7333333333	
83780.7081957658	83747.0589533448	253.5907501323	84761.1125142376	83780.7081957658	0.1991855318	326.3553333333	0.7333333333	
83780.1132154465	83746.5592697263	253.6965018643	84760.3909697135	83780.1132154465	0.1990404119	326.1100000000	0.7333333333	
83779.7936582565	83746.5592697263	253.8282551041	84759.4468907515	83779.7936582565	0.1988572362	325.5626666667	0.7333333333	
83779.5391698678	83746.5592697263	253.8761523924	84758.1481238206	83779.5391698678	0.1986599302	324.4880000000	0.7333333333	
83779.0004965663	83746.5592697263	254.0483444109	84757.5635820627	83779.0004965663	0.1985265101	324.2033333333	0.7333333333	
83778.7968990207	83746.5592697263	254.0221423565	84756.6511951884	83778.7968990207	0.1983722706	323.7713333333	0.7333333333	
83778.5007622838	83746.5592697263	253.8661055241	84756.0554906726	83778.5007622838	0.1982139689	323.0633333333	0.7333333333	
