Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84046.5254227320	84110.8526438475	311.2429318776	92870.3821550806	84046.5254227320	0.5885988552	1671.4340000000	0.9333333333	
84039.9935343862	84109.9245458841	315.0503281672	92732.2018599510	84039.9935343862	0.5871639078	1670.2433333333	0.9333333333	
84031.5137526393	84109.9245458841	314.8442199701	92631.0443862279	84031.5137526393	0.5848326483	1659.0800000000	0.9666666667	
84026.7655547460	84104.6619683504	318.0179212943	92532.2168783347	84026.7655547460	0.5807595316	1651.1646666667	0.9666666667	
84013.9423936605	84089.9305254221	321.5425177968	92519.1748615106	84013.9423936605	0.5810576355	1647.6433333333	0.9666666667	
84007.2305236260	84089.9305254221	319.7063954116	92395.3962152203	84007.2305236260	0.5790017349	1642.8146666667	0.9666666667	
83999.3958299359	84077.5390416384	315.9684319146	92326.9512917598	83999.3958299359	0.5780265099	1639.4533333333	0.9666666667	
83993.4345055620	84077.5390416384	315.0921271174	91968.3903307716	83993.4345055620	0.5737689256	1631.3200000000	0.9666666667	
83984.4258953134	84024.8156368732	314.3523462008	91829.4345217943	83984.4258953134	0.5736187986	1626.2686666667	0.9666666667	
83977.0870018005	84018.7651485205	315.8990846250	91769.4453350703	83977.0870018005	0.5702177712	1621.8806666667	0.9666666667	
83972.8024307887	84018.7651485205	316.0320914650	91710.7650854190	83972.8024307887	0.5679156379	1618.7973333333	0.9666666667	
83966.7046551903	84018.7651485205	315.5224574460	91634.8896546165	83966.7046551903	0.5681804329	1615.0273333333	0.9666666667	
83961.0173272093	84016.4970964193	315.7005432334	91577.4538023273	83961.0173272093	0.5660022784	1603.8386666667	0.9666666667	
83950.4098610083	84000.2306669950	315.2241324928	91500.8813290795	83950.4098610083	0.5627282450	1597.3840000000	0.9666666667	
83936.3723231355	84000.2306669950	316.9947345419	91446.4069158832	83936.3723231355	0.5625126770	1597.0933333333	0.9666666667	
83927.5729806225	83979.7268941998	314.6169104167	91480.9148554007	83927.5729806225	0.5598858223	1588.9620000000	0.9666666667	
83923.4379950166	83978.2665535808	314.9873155836	91486.5113304059	83923.4379950166	0.5587114286	1583.5346666667	0.9666666667	
83911.7622607946	83964.6180704236	311.7516540269	91434.5541086793	83911.7622607946	0.5566042163	1577.1346666667	1.0000000000	
83902.8357875347	83941.1935389042	311.8147884886	91360.7803129156	83902.8357875347	0.5550526413	1575.0453333333	1.0000000000	
83896.1031437914	83931.3805520535	313.6352548236	91411.5319518248	83896.1031437914	0.5529465286	1570.7486666667	1.0000000000	
83890.8951289455	83922.9388326406	314.2072701225	91417.9957645138	83890.8951289455	0.5525328557	1571.4880000000	1.0000000000	
83881.9945026437	83901.1627510190	310.1974382784	91378.8339731097	83881.9945026437	0.5496080497	1560.1206666667	1.0000000000	
83875.7787224650	83900.2609267831	309.2754946045	91358.3990715941	83875.7787224650	0.5465442421	1549.3486666667	1.0000000000	
83870.6818555792	83892.3100218177	307.5273659430	91306.0241067410	83870.6818555792	0.5454575834	1548.3500000000	1.0000000000	
83866.4675597350	83891.6185900569	305.1450277011	91255.4318184654	83866.4675597350	0.5417682929	1540.9513333333	1.0000000000	
83863.0360917250	83891.6185900569	302.7201552582	91328.5291498899	83863.0360917250	0.5403921028	1540.4813333333	1.0000000000	
83855.6751311819	83887.3800367117	303.4455982373	91184.7011349599	83855.6751311819	0.5390503631	1539.1113333333	1.0000000000	
83849.8323791226	83880.0094127655	300.1591121948	91139.9310138822	83849.8323791226	0.5367516943	1525.0593333333	1.0000000000	
83844.0074289839	83880.0094127655	297.1875654787	91146.2156529228	83844.0074289839	0.5359761767	1521.4906666667	1.0000000000	
83838.1036404769	83879.1479885578	294.7443368304	91179.9626511335	83838.1036404769	0.5344925917	1519.8280000000	1.0000000000	
83831.4875450730	83874.9967306852	293.5883228669	91129.4734174013	83831.4875450730	0.5317581059	1513.2840000000	1.0000000000	
83826.9140444199	83874.9967306852	291.2772582942	91165.7331865032	83826.9140444199	0.5303862779	1512.5766666667	1.0000000000	
83822.2794059912	83859.3563348055	289.9730876121	91089.6622265379	83822.2794059912	0.5273513059	1499.9893333333	1.0000000000	
83816.3790307442	83856.2829911709	289.4397003653	91184.5112697283	83816.3790307442	0.5266803132	1494.2326666667	1.0000000000	
83813.9469114939	83855.5122762918	287.5207974933	91071.2604502837	83813.9469114939	0.5256557214	1487.5706666667	1.0000000000	
83808.2071009278	83849.5017603040	285.8193248136	90995.2550340692	83808.2071009278	0.5230446542	1478.1833333333	1.0000000000	
83800.6086678306	83849.5017603040	286.0743011581	91050.0990866621	83800.6086678306	0.5209310333	1469.9146666667	1.0000000000	
83792.5595249732	83842.4711167812	286.3852612390	91095.4957951109	83792.5595249732	0.5196029493	1464.8240000000	1.0000000000	
83784.8920326432	83839.8915171623	285.6123494751	91026.3908118010	83784.8920326432	0.5191313836	1466.7666666667	1.0000000000	
83777.1422954400	83783.0482855439	284.1225410723	91008.1471314033	83777.1422954400	0.5171481260	1464.2560000000	1.0000000000	
83772.9692886273	83781.0986533761	285.6425522324	91107.2626043359	83772.9692886273	0.5155089723	1453.2193333333	1.0000000000	
83767.2480217616	83769.6471080184	285.5479771213	91082.4624224504	83767.2480217616	0.5145087260	1458.6280000000	1.0000000000	
83761.7335011562	83767.1718224883	284.9139692567	91043.1530693173	83761.7335011562	0.5121002045	1445.1280000000	1.0000000000	
83752.5759565830	83761.6431102157	280.4053869581	90853.0558305979	83752.5759565830	0.5089203245	1438.4586666667	1.0000000000	
83748.2142229875	83761.2439379096	282.8000175195	90928.8392421603	83748.2142229875	0.5098624638	1439.5806666667	1.0000000000	
83744.3134152889	83760.4417428374	281.2368018361	91011.0299273332	83744.3134152889	0.5071800418	1432.9120000000	1.0000000000	
83740.1499094566	83755.0419852138	280.5347708792	90857.5791589419	83740.1499094566	0.5048205881	1424.5893333333	1.0000000000	
83734.7928865751	83755.0419852138	280.8512864714	90869.5168829958	83734.7928865751	0.5050361473	1423.5140000000	1.0000000000	
83730.9549208482	83755.0419852138	282.3272632934	90873.4648494919	83730.9549208482	0.5026544530	1410.2446666667	1.0000000000	
83726.2277187904	83755.0419852138	280.0076096177	90853.1885495782	83726.2277187904	0.5014784361	1412.8273333333	1.0000000000	
83720.7407971223	83755.0419852138	277.7046602894	90774.4832127293	83720.7407971223	0.5009380643	1412.7140000000	1.0000000000	
83717.5984677672	83755.0419852138	277.5385924361	90679.3353799979	83717.5984677672	0.4977484439	1398.1560000000	1.0000000000	
83714.9776771665	83754.1527435184	276.4528729174	90757.3766119281	83714.9776771665	0.4941110445	1384.5720000000	1.0000000000	
83709.2374974489	83754.1527315974	278.4507361653	90729.5655043920	83709.2374974489	0.4926367156	1389.3986666667	1.0000000000	
83704.1402853529	83738.8256177306	276.0619303066	90417.7381979426	83704.1402853529	0.4905738970	1383.8086666667	1.0000000000	
83700.1712913315	83738.8256177306	273.7417689621	90429.2509281635	83700.1712913315	0.4906948031	1378.8760000000	1.0000000000	
83693.2444650928	83725.8008554578	270.9096022668	90482.1891224384	83693.2444650928	0.4899661624	1372.4960000000	1.0000000000	
83690.2055588365	83716.6264727712	266.6493175725	90439.5312904318	83690.2055588365	0.4883062241	1367.1893333333	1.0000000000	
83685.1915396253	83711.0720306635	266.7194093231	90402.6680834095	83685.1915396253	0.4856623420	1364.7340000000	1.0000000000	
83683.0294863383	83711.0720306635	266.0226230854	90346.6525009274	83683.0294863383	0.4834515459	1349.3286666667	1.0000000000	
83679.7568886479	83711.0720306635	266.1849601090	90289.4243855278	83679.7568886479	0.4789443209	1348.1373333333	1.0000000000	
83677.2104957700	83709.7714334726	264.4461343836	90263.2590091228	83677.2104957700	0.4754069824	1334.2813333333	1.0000000000	
83673.1010938684	83703.1212642789	265.4151264207	90250.2443599701	83673.1010938684	0.4725607258	1322.3166666667	1.0000000000	
83666.6856468717	83701.5374019742	264.0147691209	90153.9748393496	83666.6856468717	0.4710935872	1316.1273333333	1.0000000000	
83661.0881192486	83695.3313753009	264.8512140246	90108.6514598131	83661.0881192486	0.4708552002	1316.6040000000	1.0000000000	
83657.9071838657	83683.5532709956	265.1837465242	90105.1194913189	83657.9071838657	0.4674919406	1310.4393333333	1.0000000000	
83654.4932054480	83681.7801699042	265.5979370813	90076.2468745311	83654.4932054480	0.4672033684	1303.9666666667	1.0000000000	
83651.0228386521	83679.3284431100	263.8186061836	90159.9027206500	83651.0228386521	0.4658377622	1302.0440000000	1.0000000000	
83648.1485271454	83674.2984876037	265.6412704151	90143.6490467191	83648.1485271454	0.4640908546	1288.4506666667	1.0000000000	
83643.1952099999	83671.0781767964	264.0731974805	90125.8082115650	83643.1952099999	0.4611851773	1281.9226666667	1.0000000000	
83639.2428141832	83669.7521135211	263.7947947179	90113.6816603939	83639.2428141832	0.4601896817	1280.7606666667	1.0000000000	
83635.5081781745	83665.9866198897	261.1475577217	90010.9639236331	83635.5081781745	0.4576513154	1277.6326666667	1.0000000000	
83629.8954436183	83648.9125058055	259.1946961036	89889.2048880458	83629.8954436183	0.4520261535	1252.3000000000	1.0000000000	
83624.5567265153	83646.1473241448	259.4867029794	89724.0707945824	83624.5567265153	0.4484828515	1249.7266666667	1.0000000000	
83618.5995560884	83644.2749425769	259.4780244706	89731.1387218038	83618.5995560884	0.4455547485	1241.9953333333	1.0000000000	
83615.9891734521	83641.1835148931	259.4353255460	89821.2337945898	83615.9891734521	0.4443782771	1240.0500000000	1.0000000000	
83612.8265269597	83641.1835148931	258.4651206739	89821.2337945898	83612.8265269597	0.4416109617	1237.0486666667	1.0000000000	
83609.8482358456	83640.4073849320	257.7747362349	89793.6054813862	83609.8482358456	0.4395721355	1224.7840000000	1.0000000000	
83604.3701711297	83637.2232571244	252.7256212284	89830.5246711771	83604.3701711297	0.4388864765	1219.4346666667	1.0000000000	
83599.8222375910	83627.7896270156	252.9816873319	89698.2136073709	83599.8222375910	0.4344565290	1206.6500000000	1.0000000000	
83596.7290374637	83626.8476679921	251.2468343799	89649.4768952330	83596.7290374637	0.4327812646	1205.1760000000	1.0000000000	
83593.8080020746	83626.8476679921	253.1955143483	89593.6221563816	83593.8080020746	0.4303594125	1197.2206666667	1.0000000000	
83590.7814731200	83626.8073812127	254.5466503374	89547.7063646913	83590.7814731200	0.4265165382	1187.3520000000	1.0000000000	
83588.5295618574	83626.7234370112	252.5442799474	89590.9058942397	83588.5295618574	0.4247769604	1181.2346666667	1.0000000000	
83586.0246770581	83626.7234370112	252.3393909250	89618.7226199110	83586.0246770581	0.4223814936	1171.6306666667	1.0000000000	
83583.5162167748	83619.3715944886	252.3760604796	89595.4408419132	83583.5162167748	0.4207633357	1170.3313333333	1.0000000000	
83578.8714055220	83617.7033141255	250.4379715956	89562.4460388223	83578.8714055220	0.4192183548	1159.6033333333	1.0000000000	
83575.8734306693	83617.4085244536	250.0424950536	89484.0373210112	83575.8734306693	0.4180876927	1159.4880000000	1.0000000000	
83572.7755776048	83617.4085244536	249.1985228783	89460.8810166518	83572.7755776048	0.4163639449	1154.8860000000	1.0000000000	
83568.0924149354	83617.4085244536	249.5862774454	89410.4843140642	83568.0924149354	0.4140731332	1146.4086666667	1.0000000000	
83565.8425003290	83613.7213125825	248.5441394773	89372.8073110183	83565.8425003290	0.4108013254	1134.6986666667	1.0000000000	
83563.5085052252	83613.4892269969	249.0536739416	89299.9494476120	83563.5085052252	0.4057410030	1121.6480000000	1.0000000000	
83560.6094463666	83613.4892269969	247.6790251664	89209.7446639339	83560.6094463666	0.4048355074	1116.5846666667	1.0000000000	
83556.6718888283	83613.4892269969	247.5438092228	89279.8978708188	83556.6718888283	0.4035338190	1103.0640000000	1.0000000000	
83553.4894390901	83611.1838892102	248.8138618773	89261.2741870681	83553.4894390901	0.4011213808	1108.2440000000	1.0000000000	
83548.2315628727	83608.2945689559	247.8593138363	89150.2739176154	83548.2315628727	0.4006617462	1101.1126666667	1.0000000000	
83544.7252532840	83608.1951066852	247.6123278072	89090.6484933694	83544.7252532840	0.3979561965	1094.4493333333	1.0000000000	
83540.1335870226	83606.0487255454	246.2429422129	89030.0933340192	83540.1335870226	0.3938628713	1083.0720000000	1.0000000000	
83536.9095654289	83606.0487255454	245.4685802690	88842.5350547830	83536.9095654289	0.3905528268	1074.9680000000	1.0000000000	
83534.3984759847	83603.0567303300	245.4533580389	88840.0513380766	83534.3984759847	0.3852989254	1060.7560000000	1.0000000000	
83529.8093857368	83597.1325919032	244.6845238754	88687.6202964783	83529.8093857368	0.3815000742	1051.7820000000	1.0000000000	
83523.9405008157	83590.8262476325	240.8107798418	88599.2899545034	83523.9405008157	0.3772390478	1037.3540000000	1.0000000000	
83520.1451748610	83586.4380583167	240.1029912452	88453.4098583460	83520.1451748610	0.3735411878	1034.0593333333	1.0000000000	
83517.5770318508	83586.1848428845	240.4766402141	88453.4098583460	83517.5770318508	0.3699281803	1021.7906666667	1.0000000000	
83515.0606854757	83585.0678786635	239.8343558273	88344.3949487805	83515.0606854757	0.3685817085	1016.8000000000	1.0000000000	
83510.6456716855	83585.0678786635	238.3695158109	88095.3029802442	83510.6456716855	0.3655637550	1004.4453333333	1.0000000000	
83507.8141109149	83584.2698544264	238.0488255522	88091.6572265824	83507.8141109149	0.3650408897	999.3960000000	1.0000000000	
83504.1065438588	83582.5043797493	238.0501182288	88045.7424231370	83504.1065438588	0.3618127291	989.3380000000	1.0000000000	
