Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84081.4908098181	84095.6121757627	383.0219687557	84096.7501275738	84081.4908098181	0.0155295852	23.1120000000	0.6000000000	
84081.4222640793	84095.3002914786	383.0223521059	84097.2492299477	84081.4222640793	0.0156193811	23.4820000000	0.6000000000	
84081.2533105413	84095.2474847436	382.9591399278	84098.2883126537	84081.2533105413	0.0154684327	23.6866666667	0.6000000000	
84080.7802147667	84095.2211514115	382.7733291127	84095.0257225831	84080.7802147667	0.0155952758	23.1686666667	0.6000000000	
84080.1446943482	84095.2211514115	383.4797187560	84093.7598435084	84080.1446943482	0.0156866771	23.2820000000	0.6000000000	
84080.0036628048	84095.2211514115	383.4878691356	84094.4418632984	84080.0036628048	0.0157311014	23.1593333333	0.6000000000	
84079.6958970030	84095.2211514115	383.6557924866	84093.3125201861	84079.6958970030	0.0153986130	21.9866666667	0.6000000000	
84079.1519632936	84095.1598092914	384.0984167376	84092.4079686403	84079.1519632936	0.0154540978	22.2873333333	0.6000000000	
84078.5257910689	84095.1479777694	384.5537595391	84093.1508073211	84078.5257910689	0.0155207822	23.1920000000	0.6000000000	
84078.2291623950	84095.1479777694	384.6659026878	84092.4684320887	84078.2291623950	0.0153522048	23.1106666667	0.6000000000	
84077.8845339020	84095.1479777694	384.5923520539	84092.2050059835	84077.8845339020	0.0152334497	22.6013333333	0.6000000000	
84077.6623810331	84094.5966795087	384.6988751781	84091.4262606700	84077.6623810331	0.0147839796	22.2393333333	0.6000000000	
84077.6071022948	84094.5848479867	384.7251742615	84089.6885031462	84077.6071022948	0.0148359970	22.1180000000	0.6000000000	
84077.4649005135	84094.5848479867	384.7402954914	84089.2309135199	84077.4649005135	0.0146731390	22.2373333333	0.6000000000	
84077.0781581600	84094.5586130023	384.9327672019	84089.6051073074	84077.0781581600	0.0146053885	21.6700000000	0.6000000000	
84076.6429802775	84094.5586130023	385.0791628494	84089.7747290134	84076.6429802775	0.0150275835	22.2893333333	0.6000000000	
84076.2874703606	84094.4159463048	385.1793127305	84090.1665790876	84076.2874703606	0.0146501373	22.2640000000	0.6000000000	
84076.0900565982	84094.3828120828	385.3053656671	84089.0716944138	84076.0900565982	0.0144778647	21.9313333333	0.6000000000	
84076.0191586614	84094.3828120828	385.2891479503	84089.0130931139	84076.0191586614	0.0144797784	21.6220000000	0.6000000000	
84075.0879922509	84094.3788155913	385.4309272016	84088.7946259975	84075.0879922509	0.0147341834	22.1380000000	0.6000000000	
84075.0359041492	84094.3788155913	385.4302684939	84088.0245157083	84075.0359041492	0.0146873062	22.0653333333	0.6000000000	
84074.8485228419	84091.7483225465	385.4317318264	84087.0357720057	84074.8485228419	0.0141865584	21.8500000000	0.6000000000	
84074.7499153018	84091.7264267802	385.4087011945	84085.8283082644	84074.7499153018	0.0137171293	21.2220000000	0.6000000000	
84074.4826015830	84091.6750505567	385.5757820382	84085.4843938351	84074.4826015830	0.0136006486	20.6086666667	0.6000000000	
84074.4475031893	84091.6714653373	385.6086511466	84085.4721549153	84074.4475031893	0.0135068511	20.2700000000	0.6000000000	
84074.1024085879	84091.4096847177	385.6089091097	84085.1204875112	84074.1024085879	0.0136633954	20.3186666667	0.6000000000	
84074.0105542541	84091.4056882262	385.7225668758	84084.2947641015	84074.0105542541	0.0133906445	19.8560000000	0.6000000000	
84073.8932165504	84091.3506969810	385.4616364870	84083.1059115132	84073.8932165504	0.0130264878	19.6246666667	0.6000000000	
84073.8181639711	84091.3506969810	385.4605365135	84082.9301829139	84073.8181639711	0.0129741032	19.1500000000	0.6000000000	
84073.3978892366	84091.3388654590	385.4224641337	84083.0233972271	84073.3978892366	0.0131934088	19.4266666667	0.6000000000	
84073.2928281029	84090.4960557818	385.4497724985	84083.0204082529	84073.2928281029	0.0134540389	19.8420000000	0.6000000000	
84073.1448472540	84090.4328182340	385.5244135390	84082.9234620929	84073.1448472540	0.0135724359	20.1133333333	0.6000000000	
84073.0615173777	84090.4328182340	385.4797450838	84082.6088250677	84073.0615173777	0.0137061774	20.4740000000	0.6000000000	
84072.9222765565	84090.4328182340	385.5882440062	84082.3708894849	84072.9222765565	0.0135830195	20.2760000000	0.6000000000	
84072.8760213653	84090.4328182340	385.6057986580	84082.1693576376	84072.8760213653	0.0135795563	19.9000000000	0.6000000000	
84072.7932332953	84090.4328182340	385.6617144111	84082.2380063931	84072.7932332953	0.0136058233	20.2680000000	0.6000000000	
84072.6700302958	84089.9370014668	385.6275693476	84081.5240178506	84072.6700302958	0.0136457731	20.1753333333	0.6000000000	
84072.4972916643	84089.9370014668	385.6464819371	84081.4150373141	84072.4972916643	0.0137521998	20.4613333333	0.6000000000	
84071.3879079620	84075.2826035023	385.5384111160	84081.1071715752	84071.3879079620	0.0137459533	20.8346666667	0.6000000000	
84070.6646580497	84065.2852684259	385.5332113185	84085.3868242105	84070.6646580497	0.0140581750	21.3513333333	0.6000000000	
84066.6170759002	84057.0738658309	385.8642633789	84092.5450432301	84066.6170759002	0.0145283016	21.0286666667	0.6000000000	
84064.3975209196	84052.2826299071	386.7121907943	84092.5540220737	84064.3975209196	0.0155676971	21.8293333333	0.6000000000	
84063.4506894151	84051.8922075629	387.0218725723	84095.3059852123	84063.4506894151	0.0154430116	22.6366666667	0.6000000000	
